臺西客運,7109,0,返,崙豐→虎尾(經台西),崙豐,1,620,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,重慶站,1,620,1,1,1,1,1,1,1
臺西客運,9016,A,返,四湖→西螺交流道→國道1號高速公路→中港交流道→臺中車站[不經明道大學],豐榮,1,620,1,1,1,1,1,1,1
臺西客運,9015,0,返,北港→斗南交流道→國道1號高速公路→中港交流道→臺中車站,褒忠,1,620,1,1,1,1,1,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,清華大學,2,620,1,1,1,1,1,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,公園站,4,620,1,1,1,1,1,0,0
臺西客運,7127,A,往,斗六→竹山[經竹山高中],斗六,1,620,1,1,1,1,1,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,捷運大橋頭站,2,622,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,二分局,3,622,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,臺北轉運站,4,624,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,新竹轉運站,5,624,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,交通大學,2,625,1,1,1,1,1,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,捷運大橋頭站,3,625,1,1,1,1,1,0,0
臺北客運,9025,0,返,臺北市松山區→國道1號→中壢,行天宮,2,625,1,1,1,1,1,0,0
總達客運,6333,0,返,水里→中興→臺中,水里,5,625,1,1,1,1,1,1,1
臺西客運,9015,0,返,北港→斗南交流道→國道1號高速公路→中港交流道→臺中車站,馬光,1,625,1,1,1,1,1,1,1
總達客運,6333,0,往,臺中→中興→水里,干城站,4,625,1,1,1,1,1,0,0
臺西客運,9016,A,返,四湖→西螺交流道→國道1號高速公路→中港交流道→臺中車站[不經明道大學],大有,1,625,1,1,1,1,1,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,二分局,4,625,1,1,1,1,1,0,0
臺西客運,9016,A,返,四湖→西螺交流道→國道1號高速公路→中港交流道→臺中車站[不經明道大學],麥寮,2,625,1,1,1,1,1,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,民族重慶路口,2,627,0,0,0,0,0,1,1
臺西客運,9016,A,返,四湖→西螺交流道→國道1號高速公路→中港交流道→臺中車站[不經明道大學],沙崙後1,2,627,1,1,1,1,1,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,馬偕醫院,3,627,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,靜修女中,4,629,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,公園站,5,629,0,0,0,0,0,1,1
